TsvHttpData-1.0
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSApplicationMigrationSvc/20210407142927/index.json	23049	blffhV00EMqjrw4li5xM0g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSApplicationMigrationSvc/20210707104541/index.json	33179	PlMlPwpySis1QuITGpuwcA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20190116220502/index.json	23907	PkuiQE+tCBs1kgRjngQqEA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20190329010746/index.json	35656	+wXv+x5myXDP3osiJZizCg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20190627183725/index.json	72018	YbLbWUUH6UtjSqIq64xVmQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20191023190904/index.json	108388	va8MAicw6A36CYndSSHKzg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20200114194248/index.json	178670	NqGW+dAtv5dGSVH9Gr4sQg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20200204180806/index.json	193270	DDEtnwUVMq80fBWIgc1ifw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20200624190058/index.json	210412	dfq99UplZXJPTHP83xRoGw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20201022160920/index.json	234471	mZpNXcwkCuaMC3eFQ0L80g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20210325165236/index.json	241767	gc8+ZJtq7F0sdOEefCb5qg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20210507011202/index.json	245416	NWQ53llJv4RnuhX6pBMctQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBackup/20210824010839/index.json	267712	9eMUSj0PVadOI2His5iGTw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBudgets/20170419202353/index.json	2704	5eIKGjACAHaHnTpXlYCYHQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBudgets/20170822163518/index.json	1985	iLC41uY8JzDyC/S4LDWmrg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBudgets/20190625180204/index.json	3195	MgPoQ5k4bMebab4ZhQvNuQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSBudgets/20201015151442/index.json	4326	UnxsQOuzfS2YSIn3Qhd7oA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCertificateManager/20180419165543/index.json	46114	aGXzPFlmv3lY1uQy/aG5mw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCertificateManager/20190405001000/index.json	86148	n4aXUYTPfusZGDWcrY/hZQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCertificateManager/20190712004123/index.json	91789	igJCOOivCI2UXdex9r0ZRw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCertificateManager/20191014162552/index.json	96888	0TbnbDmfQkdjWsWMLcB2Pg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCertificateManager/20191106162433/index.json	102019	HVp32SOTWFfhpph9tsdnOw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCertificateManager/20200827201537/index.json	112094	v2mBiv7GdVsk6zZMY7EHEg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCertificateManager/20210422152237/index.json	117151	LMo49gpKQDpftcmwcS5NAw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCertificateManager/20210812234656/index.json	177571	bhqOfd41Q34Au0XiWEpNyw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudFormation/20191118193315/index.json	54374	nXKN43/xeCQt35jsAyY3SQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudFormation/20210304163756/index.json	61058	FuH6L/OYIeThlYpTb5VTSA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudMap/20181212011553/index.json	36952	EFTU0tzia7uIvztBYA8JQw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudMap/20210113030642/index.json	46388	Am0H9qDiiOwPW8WD6AJYYw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudMap/20210910182359/index.json	51106	Vy+r7ls7W+chRrEAlEK4Og==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20170419202305/index.json	50566	kJ3mtMStvq9AzoCt4yT+gQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20170913172746/index.json	53606	MG1JmLFuPYKMlcOxnzS3gQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20171219021545/index.json	56830	NPRHC1xghpiw6Q7Q1hmrAw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20180108173427/index.json	56830	WsFsw5HV8kVXPyk6LEYmSw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20181212011645/index.json	67441	nnSpZZAt/Tr+ppTSzhecNg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20190424185157/index.json	71002	ccjY041+cZ6pRxRXoaUo9A==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20190730011344/index.json	74524	Fp8a84GhfLsGOaYB7KPdCA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20191120004925/index.json	97447	yKrnd0YNnudAc16cvb6+gg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20200427225047/index.json	106804	qV6kHZYBAP08LwzNlstoqw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20210304163757/index.json	109216	0bvdcwttHja/G2Z3X829Sg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCloudTrail/20210310015802/index.json	109192	a0Empo2+yS1tB3/8vEPWnw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodeCommit/20170419201333/index.json	1997	51+H7INWSM3p8/A9HpOvIg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodeDeploy/20170419201358/index.json	18773	4k9oZr2zVv/eV68wCzznUQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodeDeploy/20171219021620/index.json	19440	kii/VwZq76dbbCAAxjgIZA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodeDeploy/20180212233552/index.json	19440	KUtZsXAmrVPhTO2t1mhmyA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodeDeploy/20181212011233/index.json	23006	doFbN4ihMNWT0rUl4ucNHw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodeDeploy/20190730011724/index.json	25448	OWJLSp3Y2pH+xtBsUyY2TA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodeDeploy/20210304163758/index.json	26691	gL9NZZouvBEnfEirk9byAw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodePipeline/20161213224055/index.json	11843	5RzK3bCRlRhCuKEwryyI9Q==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodePipeline/20170419201412/index.json	21813	W0KJTC1OIJ4tMob3bRkkXw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodePipeline/20170505001652/index.json	22254	+l4qgkHx4S/5t9/MPN2pGA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodePipeline/20170729002517/index.json	33746	3t53F701Y82tVgqZg+LkWw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodePipeline/20180221172406/index.json	35042	nEVLUMAr1+ksaraz2+ct7A==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodePipeline/20190827213704/index.json	39828	gsA9jLaHZbeZIU42egDrJg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodePipeline/20190920171518/index.json	39838	jdkdXYhu7XzCEj+KapkAuQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodePipeline/20200416223549/index.json	42252	vO0iqMF1SKEb8U0tvkVoHw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCodePipeline/20201222010259/index.json	47020	Pn8SfCceoZpGuueIX7sX3g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20161024232119/index.json	24309	jkHmrThJf2qGosMn5FZAcg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20161212204057/index.json	28808	VDgtNYBi05D6SpQzmz+tHw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20170419201423/index.json	31068	t0ADXmo1+dT4aXLbRe3VoQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20170524002259/index.json	32197	blDPA4C21RanlRHYodGGPg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20170609011756/index.json	33318	JzWEt4AssO7hxpyD2Gfrbg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20170707190920/index.json	34455	nLgVCbZo7Zh2i5o7hTTEHA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20171026170132/index.json	35593	6QXtCSlauUK2L0/YyaxbNA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20171219021739/index.json	39167	Xf+xtz9Bev8T7Okrnrjkug==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20180605220517/index.json	55132	1/5RnnR3zJRNd3EHkx3HTQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20181212011315/index.json	79727	+273P8GcKBMMfLCh5BqhuA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20190110185744/index.json	78458	4dK6kdEmcATQFOFBjIOd1g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20190424182931/index.json	83111	l7EBfhWY9k400Sl5c4pTpg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20190730011356/index.json	86467	KA2OHgYGAadlhk+BFv5ISA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20190806223301/index.json	68053	finfmRt6tRzwTxe5SgHk/g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20191120202633/index.json	124232	IxfgEp1oXGWiB9yS3vKv2Q==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20200427204748/index.json	142645	QJZ9YxAtI6VYLjBrrwT+rw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSConfig/20201218011646/index.json	142645	zyL2iN/ouGPzCh5Xwn54sQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCostExplorer/20180119232619/index.json	1608	Un7OwDav+DFegf/ocm9DwQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCostExplorer/20191022203442/index.json	1608	TofQAZy3z8HGpBLdK3DoUw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSCostExplorer/20191105235144/index.json	2815	1W7Rkbp9hsFlK5QF8gUGNQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataExchange/20191113194950/index.json	13519	zGEaxGF3dRjhLfRVoE3p4Q==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataSync/20181205181038/index.json	12095	tMt99YHgw1WaXo2ZnT7cJg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataSync/20190104220525/index.json	12255	69yoeDlbr4/JCw6leb6CMw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataSync/20190610224405/index.json	13432	7UFXeh2YdXBOnAiEArJP8Q==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataSync/20190829123122/index.json	14528	uOvm8frFqkFVbRAQDRZhNw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataSync/20191002215157/index.json	18004	Es7lWge0BV3Vre9BaHJp4A==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataSync/20191120175458/index.json	23930	Rk/AZTB77sCAC7yz4Cy34Q==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataSync/20200615181217/index.json	26263	QStujlOvBS5y9n2HIX007g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataSync/20210728205518/index.json	27465	cRiGasVTgPpgZsYu92vlTw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20181212011712/index.json	3419629	W924RN3Kk40EUZ4UE+y4ZA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20190206193206/index.json	3443398	Y6LTTqngYxh2ceFugGP6yw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20190424185406/index.json	3810827	yI4qMcoVJhQUYAtwjRMx/A==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20190606182300/index.json	3834305	w9bjgVcAVIcp6iIqgQd/2w==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20190730012201/index.json	4239478	erOJTsyuoHpx2+AOTUq7nQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20190813173401/index.json	4264407	20u4krjkdS8gAbcMUU2MKg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20190917164400/index.json	4293748	u+62H29yN0Rut5YH7sGB/A==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20191203140831/index.json	4705896	7zasVd9G3boBOtsfgg1O+Q==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20200427230325/index.json	5631312	o50zK8vqkHM716BMnwnkTw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20200511150757/index.json	5631432	Q7lN1WfAEIhifJ/x2a+1tw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20200806212951/index.json	5904310	c4Y91HsOsaoWJpUD5OajVg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20200922134850/index.json	6349308	w4XfFfUhEvAzPKzqzsKyyA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20201113180119/index.json	6652541	HEoqvr0S2NTjcky6Vb89kg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20201228192759/index.json	8116200	V7EK8Obl+5kzgz5FBaE8uw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20210304182236/index.json	8327574	Rg9MXFvnMvO+e0G++g1WVA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20210413174145/index.json	8325648	ou8h1rBeeHJ+66U9jfgdYA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20210507162103/index.json	8325648	BYIjAiWc/qDn/Fr9wTcF0Q==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20210616174105/index.json	8549321	MC1OfBfk1LLrBYdC8zcF3g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20210830202943/index.json	9782755	xoTq8sIgFW4z0JXnz5vHrA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20210830205931/index.json	9782755	SujXjHeZ2MQ6omTE1cXrvQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDataTransfer/20210921190052/index.json	10212512	QeQfE/yxPARW73Y1ow+8Yw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20161212203854/index.json	422932	I8dNMtzBozXS1C+dELdnoA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20170419202319/index.json	1079784	eX7SN4bZ6ruVWUXI3F8AxA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20170814161408/index.json	1121046	KY1GuDoRMYhgnmAVvFJg3Q==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20171026150406/index.json	1159984	gj3D5fFpZg/Y+ps6mt8ceg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20171219021828/index.json	1518236	5pDjAOMc82HaCXYyp21NVg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20180307182752/index.json	1906842	w1z6dNUWbyCN/9foBsONVw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20180920175515/index.json	2160527	m5Ye9DRvCIbpjKkYvlu1Ow==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20181112174102/index.json	2292062	kVRUNpP7aWZrf1MXQuOvEg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20190312232231/index.json	818404	2yFxv8JfB7queZCa/PPSCg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20190424190214/index.json	834266	EcEDkZgPjs3U/OYTbTSQVw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20190606213948/index.json	834266	BN+6zmcCGr7j0AH0WBwMyg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20190730013226/index.json	847448	bxMaitW7WtPIqV+3baj4bg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20200427225257/index.json	873621	vD6KM8CiOy9tQx+kotSd3Q==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20200818222115/index.json	1701721	KqLMWNW1Eoctu/abgtwdWg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20201021215018/index.json	1701834	KKTweb91P8iFVAO2fdmSrg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20201221212754/index.json	2302130	bTX9ZeXcFMrt//N6ccCqtA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDatabaseMigrationSvc/20210604211323/index.json	2390980	Q/MAomHd4WfbwDt6RcGJmA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDeepRacer/20200706232026/index.json	4708	r608DqaIxVCaN8EsOLEzEQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDeepRacer/20201013015948/index.json	4672	NMtKSjnq5AOT83TvSkWSXA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDeveloperSupport/20170419202548/index.json	2765	PtVEz1IwRYxxIClJtaFawg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDeviceFarm/20170419201437/index.json	21588	bI+zebLwj5+JZX1QVSQ90g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDeviceFarm/20171114230554/index.json	25032	YuatA0Ca0RE9e8nSi4ioMQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDeviceFarm/20191219012714/index.json	29118	CNtbCtux7gDcSfj8OxOjzg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20161212203455/index.json	669065	Iu/4vOzLmXPlsZqVRUeDRw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20170601011123/index.json	956158	b6kZSAsgKHb/YCIfJhoKUg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20170627165529/index.json	980788	7c9WiyL+I43lhm9Z2tnVOw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20170829025152/index.json	1062592	Rk1ffdfVUpRTodF+3xda2g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20170922014421/index.json	1053405	W747PKuKayjtOrcG/+Gk3Q==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20171025152912/index.json	1100639	g6zBFlS02S8MdzVRdtkGTQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20171121200326/index.json	3325316	tM+zHRkFnOb2GtoF1vw3rg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20180111220815/index.json	4125805	v3vxcPz8LmLcsP6qemJ2Ig==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20180212210348/index.json	4495647	s9s5fqaY/aH2XLx6owC8Xg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20180508194030/index.json	4496869	CWYbFN4oEi8c6WNrlh1s5w==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20180725224359/index.json	4581565	czrw6TRPphLW2dV6so8yiA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20180921183254/index.json	5050442	xGWMSQDLstU/UHA9BvIgkg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20181112173728/index.json	5541241	vVP7CRWkxyteS1P3ggXwvA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20181122011424/index.json	5544086	gNKyU+dTJwEhltYtP9FcWw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20181220020619/index.json	5832748	dcTWxw7YNtvs+2YsYcp3IQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20190326001630/index.json	7184447	xZ+IyTpRnv9qpf/v7Xjctg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20190425000204/index.json	7496649	wujU7Ei96ofbV8TNfCBlRQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20190621151155/index.json	7250984	ULY79c5c1LTHla0K8AmyzA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20190730025908/index.json	7826870	6xqStGtXOIodwxR7OkK5CA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20191004174002/index.json	11251854	zeAR57Bf+OjZgp5H8lOHaA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20191211000029/index.json	11886225	lcGA2Zms7ZXbidbBV/D16w==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20200427225438/index.json	12820199	SOuAVl+a0Uos5x+qY24/ZA==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20200515180515/index.json	12820199	IJi7wXhE33Wrhp/GInfqhg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20200717192240/index.json	12990426	MYSLYhS5shVcoRSFxoj/wQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20201123150139/index.json	14795397	kwZ8DwR4KQL5k7k92z/e2A==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20210304163824/index.json	14946545	nVIcLGMgdQiIqRZsSPGxbQ==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectConnect/20210525200358/index.json	14949314	bsDrB2HhWR4GvU+thPls7g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectoryService/20161105002724/index.json	42928	BBQ/yUQBNd5VW2+MpBYfAw==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectoryService/20170421210012/index.json	48304	JGUOqq0PfWy8/8+lSf6Kjg==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectoryService/20170727222938/index.json	49668	m7UWG2MuTUH3kAdJXQC+9g==
https://pricing.us-east-1.amazonaws.com/offers/v1.0/aws/AWSDirectoryService/20170823231341/index.json	51028	5CJJeE4lajLG1VbrT7QQOw==
